cust_code,total_visit,total_spend,cust_week,recency,weekly_frequency,weekly_monetory,avg_bastket_size,basket_sen_la,basket_sen_mm,basket_sen_um,basket_sen_xx,customer_sen_la,customer_sen_mm,customer_sen_up,customer_sen_xx,basket_type_ss,basket_type_tu,basket_type_fs,basket_type_xx,basket_dominant_fr,basket_dominant_gr,basket_dominant_mi,basket_dominant_nf,basket_dominant_xx
CUST0000234301,1,21.25,118,818,0.00847457627118644,0.18008474576271186,21.25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST0000144204,1,6.32,118,816,0.00847457627118644,0.053559322033898307,6.32,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000378964,1,1.32,118,819,0.00847457627118644,0.011186440677966102,1.32,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000751093,1,2.49,118,814,0.00847457627118644,0.021101694915254238,2.49,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000370290,1,18.869999999999997,118,818,0.00847457627118644,0.15991525423728811,18.869999999999997,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
CUST0000002499,1,0.34,118,815,0.00847457627118644,0.00288135593220339,0.34,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000938134,1,0.83,118,818,0.00847457627118644,0.007033898305084745,0.83,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000291042,1,2.3,118,814,0.00847457627118644,0.019491525423728812,2.3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000772972,1,4.67,118,814,0.00847457627118644,0.039576271186440679,4.67,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000044205,1,4.46,118,818,0.00847457627118644,0.037796610169491526,4.46,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000023615,1,45.210000000000008,118,815,0.00847457627118644,0.38313559322033908,45.210000000000008,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000496145,1,0.21,118,815,0.00847457627118644,0.0017796610169491525,0.21,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000607729,1,0.88,118,815,0.00847457627118644,0.0074576271186440682,0.88,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000411271,1,5.77,118,817,0.00847457627118644,0.048898305084745762,5.77,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
CUST0000684397,1,0.83,118,819,0.00847457627118644,0.007033898305084745,0.83,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000700775,1,37.050000000000004,118,816,0.00847457627118644,0.31398305084745765,37.050000000000004,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST0000274263,1,3.17,59,405,0.016949152542372881,0.053728813559322033,3.17,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000554154,1,57.239999999999995,59,402,0.016949152542372881,0.97016949152542364,57.239999999999995,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000176246,1,92.320000000000007,59,404,0.016949152542372881,1.5647457627118646,92.320000000000007,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000672588,1,1.96,59,402,0.016949152542372881,0.033220338983050844,1.96,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000459761,1,0.55,59,403,0.016949152542372881,0.0093220338983050852,0.55,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000550710,1,12.17,59,406,0.016949152542372881,0.20627118644067796,12.17,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000640974,1,14.879999999999999,59,407,0.016949152542372881,0.25220338983050844,14.879999999999999,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000671732,1,3.1100000000000003,59,403,0.016949152542372881,0.05271186440677967,3.1100000000000003,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000423000,1,2,59,404,0.016949152542372881,0.033898305084745763,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST0000482977,1,0.94000000000000006,59,406,0.016949152542372881,0.015932203389830511,0.94000000000000006,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000345505,1,12.39,59,405,0.016949152542372881,0.21000000000000002,12.39,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000086742,1,2.44,59,403,0.016949152542372881,0.041355932203389831,2.44,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000988513,1,10.68,59,405,0.016949152542372881,0.18101694915254238,10.68,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000483701,1,18.56,59,405,0.016949152542372881,0.31457627118644066,18.56,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000821681,1,1.82,59,402,0.016949152542372881,0.030847457627118643,1.82,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST0000867613,1,2.8200000000000003,63,429,0.015873015873015872,0.044761904761904767,2.8200000000000003,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000431431,1,3.65,63,430,0.015873015873015872,0.057936507936507932,3.65,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000085862,1,19.73,63,431,0.015873015873015872,0.31317460317460316,19.73,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000349675,1,2.25,63,431,0.015873015873015872,0.035714285714285712,2.25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000601245,1,5.24,63,434,0.015873015873015872,0.083174603174603179,5.24,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000874437,1,3.91,63,429,0.015873015873015872,0.062063492063492064,3.91,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000829666,1,0.97,63,429,0.015873015873015872,0.015396825396825397,0.97,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000724079,1,2.63,63,432,0.015873015873015872,0.041746031746031746,2.63,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000774174,1,0.67,63,434,0.015873015873015872,0.010634920634920636,0.67,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST0000396551,1,35.05,63,432,0.015873015873015872,0.55634920634920626,35.05,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CUST0000336263,1,0.63,63,434,0.015873015873015872,0.01,0.63,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000694213,1,2.21,60,413,0.016666666666666666,0.036833333333333336,2.21,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000597738,1,2.49,60,410,0.016666666666666666,0.0415,2.49,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000585950,1,1.38,60,408,0.016666666666666666,0.023,1.38,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000718240,1,25.130000000000003,60,411,0.016666666666666666,0.41883333333333339,25.130000000000003,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000942884,1,1.54,60,413,0.016666666666666666,0.025666666666666667,1.54,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000175080,1,73.8,60,408,0.016666666666666666,1.23,73.8,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000725829,1,0.58000000000000007,60,408,0.016666666666666666,0.0096666666666666672,0.58000000000000007,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000343600,1,1.17,60,410,0.016666666666666666,0.0195,1.17,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000064714,1,11.370000000000001,30,202,0.033333333333333333,0.37900000000000006,11.370000000000001,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000608420,1,2.09,30,201,0.033333333333333333,0.069666666666666668,2.09,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000708515,1,0.5,30,203,0.033333333333333333,0.016666666666666666,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000111827,1,1.04,30,199,0.033333333333333333,0.034666666666666665,1.04,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000370891,1,43.399999999999991,30,200,0.033333333333333333,1.4466666666666663,43.399999999999991,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000298319,1,9.96,30,199,0.033333333333333333,0.332,9.96,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000917977,1,18.11,30,199,0.033333333333333333,0.60366666666666668,18.11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CUST0000407466,1,0.42,30,202,0.033333333333333333,0.014,0.42,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000937533,1,31.450000000000003,30,200,0.033333333333333333,1.0483333333333333,31.450000000000003,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000915596,1,5.7200000000000006,30,202,0.033333333333333333,0.19066666666666668,5.7200000000000006,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000148849,1,9.2999999999999989,30,200,0.033333333333333333,0.30999999999999994,9.2999999999999989,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000251779,1,2.0599999999999996,30,200,0.033333333333333333,0.068666666666666654,2.0599999999999996,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000711962,1,0.75,30,201,0.033333333333333333,0.025,0.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000810545,1,2.85,30,199,0.033333333333333333,0.095,2.85,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000352933,1,10.6,30,203,0.033333333333333333,0.35333333333333333,10.6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000802656,1,0.81,30,200,0.033333333333333333,0.027000000000000003,0.81,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000033991,1,0.43,30,202,0.033333333333333333,0.014333333333333333,0.43,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000076764,1,10.34,30,204,0.033333333333333333,0.34466666666666668,10.34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000549082,1,2.04,30,199,0.033333333333333333,0.068,2.04,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000744848,1,2.51,30,199,0.033333333333333333,0.083666666666666653,2.51,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000249241,1,6.65,30,198,0.033333333333333333,0.22166666666666668,6.65,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000832014,1,3.25,30,199,0.033333333333333333,0.10833333333333334,3.25,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000312663,1,1.87,30,202,0.033333333333333333,0.062333333333333338,1.87,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000180759,1,1.37,15,99,0.066666666666666666,0.091333333333333336,1.37,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000621334,1,0.94000000000000006,15,95,0.066666666666666666,0.062666666666666676,0.94000000000000006,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000891682,1,0.28,15,96,0.066666666666666666,0.018666666666666668,0.28,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000586395,1,4.5600000000000005,15,96,0.066666666666666666,0.30400000000000005,4.5600000000000005,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000967183,1,1.5,15,98,0.066666666666666666,0.1,1.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000493461,1,1.45,15,95,0.066666666666666666,0.096666666666666665,1.45,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000089542,1,2.51,15,97,0.066666666666666666,0.16733333333333331,2.51,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000474909,1,49.18,15,98,0.066666666666666666,3.2786666666666666,49.18,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000191439,1,9.4400000000000013,15,95,0.066666666666666666,0.62933333333333341,9.4400000000000013,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000766708,1,0.85,15,94,0.066666666666666666,0.056666666666666664,0.85,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000734320,1,11.46,15,95,0.066666666666666666,0.764,11.46,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000340589,1,1.3900000000000001,15,93,0.066666666666666666,0.092666666666666675,1.3900000000000001,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000118114,1,3.0500000000000003,15,98,0.066666666666666666,0.20333333333333334,3.0500000000000003,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000554110,1,59.940000000000012,15,97,0.066666666666666666,3.9960000000000009,59.940000000000012,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CUST0000433825,1,16.66,15,96,0.066666666666666666,1.1106666666666667,16.66,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000955060,1,0.43,15,94,0.066666666666666666,0.028666666666666667,0.43,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000408481,1,1.07,15,94,0.066666666666666666,0.071333333333333332,1.07,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000955841,1,2.19,15,99,0.066666666666666666,0.146,2.19,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000226481,1,0.53,15,96,0.066666666666666666,0.035333333333333335,0.53,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000996266,1,2.49,15,93,0.066666666666666666,0.166,2.49,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000767245,1,16.68,15,96,0.066666666666666666,1.1119999999999999,16.68,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000660477,1,74.460000000000008,15,98,0.066666666666666666,4.964,74.460000000000008,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000753453,1,4.42,117,812,0.0085470085470085479,0.037777777777777778,4.42,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000971444,1,1.21,117,807,0.0085470085470085479,0.010341880341880341,1.21,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000078913,1,3.1100000000000003,117,807,0.0085470085470085479,0.026581196581196585,3.1100000000000003,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000078659,1,1.7,117,811,0.0085470085470085479,0.01452991452991453,1.7,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000111790,1,16.13,117,812,0.0085470085470085479,0.13786324786324786,16.13,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000229928,1,1.88,117,807,0.0085470085470085479,0.016068376068376067,1.88,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000939910,1,1.54,117,811,0.0085470085470085479,0.013162393162393163,1.54,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000484734,1,1.4300000000000002,117,810,0.0085470085470085479,0.012222222222222223,1.4300000000000002,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000468377,1,0.86,117,808,0.0085470085470085479,0.00735042735042735,0.86,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000579097,1,0.86,117,813,0.0085470085470085479,0.00735042735042735,0.86,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000278162,1,2,117,809,0.0085470085470085479,0.017094017094017096,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000822927,1,0.92,117,813,0.0085470085470085479,0.0078632478632478641,0.92,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000693990,1,1.99,117,810,0.0085470085470085479,0.017008547008547009,1.99,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000444465,1,3.27,117,810,0.0085470085470085479,0.027948717948717949,3.27,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000890382,1,20.190000000000005,117,813,0.0085470085470085479,0.17256410256410259,20.190000000000005,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
CUST0000863570,1,8.9599999999999991,117,810,0.0085470085470085479,0.076581196581196567,8.9599999999999991,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000510825,1,0.28,117,813,0.0085470085470085479,0.0023931623931623936,0.28,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000577062,1,2.67,117,808,0.0085470085470085479,0.022820512820512819,2.67,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000227584,1,29.720000000000006,117,808,0.0085470085470085479,0.25401709401709405,29.720000000000006,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CUST0000889188,1,1.4,117,811,0.0085470085470085479,0.011965811965811965,1.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000077848,1,6.03,117,810,0.0085470085470085479,0.05153846153846154,6.03,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000821404,1,19.939999999999998,117,813,0.0085470085470085479,0.17042735042735041,19.939999999999998,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000327573,1,15.649999999999999,117,807,0.0085470085470085479,0.13376068376068376,15.649999999999999,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000261487,1,62.76,102,703,0.00980392156862745,0.61529411764705877,62.76,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST0000285975,1,3.7800000000000002,102,705,0.00980392156862745,0.037058823529411769,3.7800000000000002,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000659474,1,0.88,102,705,0.00980392156862745,0.0086274509803921564,0.88,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000874927,1,6.87,102,705,0.00980392156862745,0.067352941176470588,6.87,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000251375,1,7.27,102,708,0.00980392156862745,0.071274509803921568,7.27,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000581663,1,0.88,102,704,0.00980392156862745,0.0086274509803921564,0.88,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000553956,1,0.57,102,704,0.00980392156862745,0.0055882352941176465,0.57,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000296176,1,0.65,102,702,0.00980392156862745,0.006372549019607843,0.65,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000043270,1,2.38,102,707,0.00980392156862745,0.023333333333333331,2.38,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000276340,1,1.17,102,706,0.00980392156862745,0.011470588235294116,1.17,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000174922,1,3.73,102,708,0.00980392156862745,0.036568627450980391,3.73,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000896045,1,1.99,102,706,0.00980392156862745,0.019509803921568626,1.99,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST0000749731,1,27.53,102,705,0.00980392156862745,0.26990196078431372,27.53,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000484740,1,0.88,102,708,0.00980392156862745,0.0086274509803921564,0.88,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000784384,1,0.89,102,702,0.00980392156862745,0.0087254901960784319,0.89,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000902247,1,25.08,102,706,0.00980392156862745,0.24588235294117644,25.08,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000965828,1,3.73,102,708,0.00980392156862745,0.036568627450980391,3.73,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000305737,1,3.3500000000000005,102,703,0.00980392156862745,0.032843137254901969,3.3500000000000005,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000793081,1,23.97,102,707,0.00980392156862745,0.235,23.97,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000803991,1,19.990000000000002,102,702,0.00980392156862745,0.19598039215686278,19.990000000000002,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000707840,1,15.209999999999999,102,708,0.00980392156862745,0.14911764705882352,15.209999999999999,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000253686,1,7.7200000000000006,102,705,0.00980392156862745,0.075686274509803933,7.7200000000000006,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000356435,1,1.32,102,702,0.00980392156862745,0.012941176470588235,1.32,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000078858,1,9.56,102,708,0.00980392156862745,0.09372549019607844,9.56,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000962216,1,1.77,102,707,0.00980392156862745,0.017352941176470588,1.77,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000390136,1,0.36,102,705,0.00980392156862745,0.003529411764705882,0.36,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000061813,1,4.71,102,706,0.00980392156862745,0.046176470588235291,4.71,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000302785,1,5.02,102,705,0.00980392156862745,0.0492156862745098,5.02,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000990509,1,13.14,102,708,0.00980392156862745,0.1288235294117647,13.14,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000251211,1,12.07,102,706,0.00980392156862745,0.11833333333333333,12.07,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST0000963130,1,4.62,51,347,0.0196078431372549,0.09058823529411765,4.62,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000618095,1,7.56,51,345,0.0196078431372549,0.14823529411764705,7.56,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000853439,1,3,51,351,0.0196078431372549,0.058823529411764705,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000233291,1,7.08,51,347,0.0196078431372549,0.13882352941176471,7.08,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000900075,1,3.94,51,347,0.0196078431372549,0.077254901960784314,3.94,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000292926,1,1.6400000000000001,51,345,0.0196078431372549,0.03215686274509804,1.6400000000000001,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
CUST0000936026,1,15.290000000000003,51,348,0.0196078431372549,0.29980392156862751,15.290000000000003,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000191132,1,2.83,51,345,0.0196078431372549,0.055490196078431371,2.83,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000199419,1,6.1400000000000006,51,347,0.0196078431372549,0.12039215686274511,6.1400000000000006,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000105068,1,15.959999999999999,51,349,0.0196078431372549,0.31294117647058822,15.959999999999999,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000607029,1,1.52,51,350,0.0196078431372549,0.029803921568627451,1.52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000614723,1,35.830000000000005,51,348,0.0196078431372549,0.70254901960784322,35.830000000000005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000066020,1,0.92,51,349,0.0196078431372549,0.01803921568627451,0.92,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST0000640319,1,10.440000000000001,51,349,0.0196078431372549,0.20470588235294121,10.440000000000001,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST0000389197,1,1.28,51,345,0.0196078431372549,0.025098039215686273,1.28,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000544364,1,13.15,51,348,0.0196078431372549,0.257843137254902,13.15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000570152,1,1.54,51,347,0.0196078431372549,0.03019607843137255,1.54,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000194170,1,2.13,51,351,0.0196078431372549,0.04176470588235294,2.13,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000879015,1,30.169999999999995,51,350,0.0196078431372549,0.59156862745098027,30.169999999999995,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000182959,1,1.49,51,351,0.0196078431372549,0.029215686274509805,1.49,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000752141,1,4.0699999999999994,51,351,0.0196078431372549,0.079803921568627437,4.0699999999999994,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000685976,1,97.780000000000015,51,346,0.0196078431372549,1.9172549019607845,97.780000000000015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000407553,1,1.17,51,345,0.0196078431372549,0.022941176470588232,1.17,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000997078,1,4.16,51,348,0.0196078431372549,0.0815686274509804,4.16,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000921671,1,1.21,51,350,0.0196078431372549,0.02372549019607843,1.21,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000135954,1,6.37,105,727,0.0095238095238095247,0.060666666666666667,6.37,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000894871,1,10.35,105,725,0.0095238095238095247,0.098571428571428574,10.35,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000843404,1,9.33,105,727,0.0095238095238095247,0.088857142857142857,9.33,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000471413,1,0.66,105,727,0.0095238095238095247,0.006285714285714286,0.66,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000661295,1,1.38,105,729,0.0095238095238095247,0.013142857142857142,1.38,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
CUST0000020400,1,2.55,105,725,0.0095238095238095247,0.024285714285714285,2.55,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000123514,1,1.87,105,725,0.0095238095238095247,0.01780952380952381,1.87,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000637892,1,0.51,105,725,0.0095238095238095247,0.0048571428571428576,0.51,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
